AppSize_Bytes,Price,TotalRatingCount,TotalRatingCount_CurrentVersion,AppType,SupportDeviceNum,DisplayedScreenshotNum,SupportLanguageNum,RatingLevel
87296000,0,488,5,Games,38,5,1,Low Rating
124673024,0,278166,0,Photo & Video,37,4,34,Low Rating
124673024,0,278166,0,Photo & Video,37,4,34,Low Rating
94800896,0,6542,145,Photo & Video,37,4,10,Low Rating
105390080,0.99000001,17,1,Games,40,5,1,Low Rating
85582848,0,631,44,Photo & Video,37,0,22,Low Rating
971752448,2.99000001,743,22,Entertainment,40,5,3,Low Rating
481390592,2.99000001,9,1,Games,38,5,16,Low Rating
57837568,2.99000001,76,4,Games,37,4,1,Low Rating
,7.989999771,2408,398,Games,25,5,1,Low Rating
64715776,1.99000001,69,69,Games,40,5,1,Low Rating
12728320,0,89,0,Sports,37,5,1,Low Rating
179484672,2.99000001,30,17,Education,38,5,1,Low Rating
1309380608,0,871,33,Games,25,5,1,Low Rating
53058560,2.99000001,253,6,Weather,37,5,1,Low Rating
96720896,0,15,0,News,37,0,1,Low Rating
15664128,0,2373,525,Photo & Video,37,3,27,Low Rating
458687488,0,70,4,Games,40,5,2,Low Rating
19173376,0.99000001,5,5,Utilities,37,2,1,Low Rating
8155136,2.99000001,102,5,Entertainment,38,2,1,Low Rating
29444096,0,485,34,Lifestyle,37,3,1,Low Rating
94260224,0,1854,28,Education,37,5,7,Low Rating
260640768,0,121,121,Entertainment,37,0,1,Low Rating
39568384,1.99000001,238,230,Utilities,37,2,2,Low Rating
32825344,1.99000001,269,57,Photo & Video,37,0,1,Low Rating
1279516672,2.99000001,4,4,Games,38,0,4,Low Rating
22879232,4.989999771,1359,26,Weather,38,5,1,Low Rating
121030656,0,91,4,Games,38,5,1,Low Rating
53426176,0,38,2,Music,37,5,4,Low Rating
44673024,1.99000001,91,91,Productivity,37,3,7,Low Rating
11702272,0,9,9,Games,40,2,1,Low Rating
7331840,2.99000001,768,696,Games,40,5,1,Low Rating
127939584,0,7197,0,Education,37,4,4,Low Rating
79226880,0,88,1,Games,38,5,1,Low Rating
67424256,0,49510,90,Social Networking,37,0,1,Low Rating
168663040,2.99000001,447,116,Games,38,5,1,Low Rating
17582080,1.99000001,11,11,Games,38,3,1,Low Rating
297351168,2.99000001,91,29,Games,38,5,6,Low Rating
219380736,0,50,50,Games,40,4,1,Low Rating
49570816,0,14682,0,Shopping,37,3,1,Low Rating
65756160,0,107,5,Games,37,5,1,Low Rating
109260800,3.99000001,6,5,Education,43,5,21,Low Rating
149731328,0,553,8,Entertainment,37,5,1,Low Rating
17094656,0,312,168,Lifestyle,37,3,1,Low Rating
48007168,0,895,1,Shopping,37,0,1,Low Rating
24176640,0,94,7,Health & Fitness,37,5,5,Low Rating
44598272,0,37,1,News,37,5,1,Low Rating
8035328,0,104,30,Shopping,37,0,1,Low Rating
68358144,0,57,1,Finance,26,5,1,Low Rating
1475972362,6.989999771,6,6,Games,24,4,4,Low Rating
72806400,0,2054,157,Entertainment,37,5,1,Low Rating
3900805.12,1.99000001,345,321,Photo & Video,37,4,1,Low Rating
287933440,0,123215,25,Productivity,37,5,23,Low Rating
189608960,4.989999771,41,20,Games,38,5,4,Low Rating
139163648,0,7,0,Business,38,0,2,Low Rating
145700864,0,29,3,Games,37,5,1,Low Rating
146654208,0,55,1,Utilities,24,4,1,Low Rating
65159168,0.99000001,24,24,Photo & Video,38,5,1,Low Rating
87051264,0,117,52,Games,40,4,1,Low Rating
199593984,0,49,22,Games,37,5,22,Low Rating
371298304,0,10,4,Games,38,5,1,Low Rating
88759296,0,2134,7,Social Networking,37,0,1,Low Rating
114275328,0,7,0,Education,38,5,12,Low Rating
38171648,0,12,3,Lifestyle,38,0,2,Low Rating
88988672,0,668,0,Education,37,5,1,Low Rating
17954816,0.99000001,17,17,Entertainment,38,0,1,Low Rating
96720896,0,15,0,News,37,0,1,Low Rating
200382464,0,266,1,Entertainment,37,5,1,Low Rating
44598272,0,37,1,News,37,5,1,Low Rating
278928384,2.99000001,10,10,Games,40,4,1,Low Rating
3900805.12,1.99000001,117,5,Lifestyle,37,0,6,Low Rating
78190592,0,17,17,Games,37,1,1,Low Rating
68358144,0,57,1,Finance,26,5,1,Low Rating
31016960,1.99000001,48,2,Photo & Video,37,0,1,Low Rating
82720768,0,329,11,Entertainment,37,5,2,Low Rating
11702272,0,9,9,Games,40,2,1,Low Rating
106102784,0,5,0,Games,38,5,2,Low Rating
107816960,0,11013,76,Shopping,37,0,1,Low Rating
37883904,1.99000001,1880,118,Utilities,37,5,7,Low Rating
25418752,0,1,1,Entertainment,37,0,1,Low Rating
69150720,0.99000001,19,6,Health & Fitness,37,0,1,Low Rating
12853248,2.99000001,3,3,Utilities,43,0,10,Low Rating
58326016,0,587,14,Lifestyle,25,0,1,Low Rating
46864078,0.99000001,26,26,Games,26,5,1,Low Rating
58736640,2.99000001,930,88,Education,43,5,1,Low Rating
131406848,0,50,0,Education,37,5,1,Low Rating
255226880,0,382,18,Education,37,5,1,Low Rating
77472768,5.989999771,1034,8,Finance,37,1,1,Low Rating
69150720,0.99000001,19,6,Health & Fitness,37,0,1,Low Rating
101354496,2.99000001,17,13,Games,40,5,1,Low Rating
65756160,0,107,5,Games,37,5,1,Low Rating
78190592,0,17,17,Games,37,1,1,Low Rating
52408320,0,704,87,Utilities,37,4,1,Low Rating
463391744,2.99000001,96,11,Education,38,5,34,Low Rating
183043072,4.989999771,12,3,Games,37,5,1,Low Rating
36301824,0,323,8,Games,37,5,5,Low Rating
106445824,0,2064,2,Education,37,5,32,Low Rating
126867456,0,187,0,Navigation,37,5,3,Low Rating
125991936,14.98999977,1478,18,Photo & Video,37,5,1,Low Rating
103197675,0.99000001,50710,309,Games,43,0,1,Low Rating
219380736,0,50,50,Games,40,4,1,Low Rating
42460160,0,101,3,Sports,37,4,1,Low Rating
297351168,2.99000001,91,29,Games,38,5,6,Low Rating
122186752,0,7,0,Travel,37,1,4,Low Rating
252547072,0.99000001,466,97,Games,40,4,1,Low Rating
27202560,0.99000001,67,24,Games,37,0,1,Low Rating
77213696,3.99000001,108,10,Games,39,4,1,Low Rating
95766528,0,4260,4,Games,38,5,34,Low Rating
79205376,4.989999771,123,60,Music,37,0,7,Low Rating
23851008,0,43,0,Utilities,37,5,1,Low Rating
15771648,0,39,2,Entertainment,37,0,1,Low Rating
32174080,0.99000001,58,3,Photo & Video,37,0,14,Low Rating
8593408,0.99000001,1,1,Entertainment,38,2,1,Low Rating
629442560,0,13559,155,Games,24,5,1,Low Rating
170175488,4.989999771,1575,15,Productivity,37,5,27,Low Rating
70274048,0,155,49,Games,38,5,1,Low Rating
27069440,1.99000001,2302,3,Photo & Video,37,5,1,Low Rating
38723584,2.99000001,5,3,Games,40,4,1,Low Rating
130363392,0,65,0,Shopping,38,0,1,Low Rating
757837824,1.99000001,22,4,Education,38,0,1,Low Rating
123541504,0,209,1,Games,37,5,1,Low Rating
245165056,2.99000001,49,15,Education,40,5,17,Low Rating
39272448,0.99000001,27,12,Entertainment,37,4,1,Low Rating
151613440,2.99000001,2798,529,Games,43,5,2,Low Rating
124090368,0,24,2,Weather,37,4,3,Low Rating
118498304,0,117889,725,Entertainment,38,1,1,Low Rating
17227776,0,326,22,Games,37,3,1,Low Rating
28518400,0,320,68,Music,37,3,1,Low Rating
46922752,4.989999771,410,7,Utilities,37,5,1,Low Rating
617468928,0,164,20,Entertainment,37,5,1,Low Rating
47202304,1.99000001,26,3,Games,40,5,1,Low Rating
6500352,0,144,109,Games,40,2,1,Low Rating
289065984,0.99000001,14,2,Games,38,0,31,Low Rating
123541504,0,209,1,Games,37,5,1,Low Rating
107710464,0,41,36,Games,40,5,1,Low Rating
14897152,0,158,5,Social Networking,38,0,1,Low Rating
194196480,0,314,225,Games,38,5,1,Low Rating
43225088,0.99000001,6,2,Lifestyle,43,0,1,Low Rating
1475972362,4.989999771,1161,26,Reference,37,5,6,Low Rating
742855680,4.989999771,69,0,Games,37,5,2,Low Rating
177694720,0,1,1,Games,38,5,1,Low Rating
119812096,0,1750,19,Utilities,38,0,1,Low Rating
210569216,0,288713.31,452,News,37,2,33,Low Rating
251711488,0,192,2,Finance,38,0,1,Low Rating
41596928,2.99000001,56,2,Health & Fitness,37,5,23,Low Rating
13818880,0,1254,104,Games,37,0,1,Low Rating
84445184,0,2025,158,Games,40,3,1,Low Rating
12045312,0,35,35,Games,40,4,1,Low Rating
96093184,0,24258,305,Entertainment,37,0,1,Low Rating
242618368,0,361,4,Shopping,38,0,2,Low Rating
109277184,0.99000001,16,9,Games,43,5,8,Low Rating
52231168,0,70,63,Entertainment,37,1,1,Low Rating
125872128,0,10278,112,Travel,37,5,19,Low Rating
11693056,0.99000001,1,1,Utilities,37,3,7,Low Rating
130360320,1.99000001,27,14,Games,40,5,4,Low Rating
6500352,0,144,109,Games,40,2,1,Low Rating
38004736,0,2238,3,Utilities,37,0,2,Low Rating
1475972362,0,373,7,Games,37,5,13,Low Rating
139218944,1.99000001,152,2,Lifestyle,37,0,12,Low Rating
50864128,0.99000001,9,9,Entertainment,38,0,1,Low Rating
11369472,0.99000001,70,1,Photo & Video,37,4,5,Low Rating
118532096,0,2,2,Games,37,5,1,Low Rating
633698304,4.989999771,495,55,Games,25,5,1,Low Rating
270729216,4.989999771,1588,6,Games,37,5,7,Low Rating
52408320,0,704,87,Utilities,37,4,1,Low Rating
1263686656,2.99000001,81,81,Games,37,5,1,Low Rating
43225088,0.99000001,6,2,Lifestyle,43,0,1,Low Rating
39995392,0.99000001,528,98,Entertainment,37,2,1,Low Rating
88601600,0,676,0,Entertainment,37,0,1,Low Rating
86094848,0,11,0,Shopping,38,4,2,Low Rating
32314368,0,708,46,Entertainment,37,4,1,Low Rating
265646080,0,58,0,Education,37,5,2,Low Rating
179484672,2.99000001,30,17,Education,38,5,1,Low Rating
157871104,0,43,33,Games,37,5,23,Low Rating
118787072,0,18,14,Games,38,5,1,Low Rating
40820736,0,62,20,Games,40,5,1,Low Rating
108177408,0,2,2,Games,38,5,1,Low Rating
30306304,0,682,25,Social Networking,24,2,32,Low Rating
10727424,3.99000001,42,42,Entertainment,38,0,1,Low Rating
25097281,1.99000001,207,50,Utilities,40,0,34,Low Rating
98627584,1.99000001,88,50,Photo & Video,37,0,1,Low Rating
121761792,2.99000001,1,1,Games,37,4,1,Low Rating
148201472,0,26353,3,Shopping,37,5,2,Low Rating
100749312,1.99000001,155,63,Games,43,5,1,Low Rating
32713728,0,83,26,Utilities,37,0,2,Low Rating
34081792,8.989999771,3,3,Games,37,5,2,Low Rating
47760353,2.99000001,2,2,Games,26,5,1,Low Rating
67586048,0,53,1,Shopping,37,4,15,Low Rating
150849536,0.99000001,21,8,Games,37,4,1,Low Rating
18195456,3.99000001,5,1,Sports,38,1,12,Low Rating
15021056,0,1037,42,Social Networking,37,3,13,Low Rating
25996288,3.99000001,12,0,Photo & Video,38,1,12,Low Rating
135446528,0,67,15,Games,38,5,23,Low Rating
84481024,0,937,32,Entertainment,37,0,8,Low Rating
69751808,0,70,1,Education,38,5,11,Low Rating
8185856,2.99000001,56,6,Games,40,3,2,Low Rating
96635904,0,269,0,Social Networking,37,0,1,Low Rating
27880448,7.989999771,881,38,Business,37,5,1,Low Rating
74441728,0,791,2,Sports,37,5,1,Low Rating
1475972362,6.989999771,6,6,Games,24,4,4,Low Rating
57694208,0,8651,23,Education,37,5,1,Low Rating
67978240,0.99000001,53,2,Utilities,37,3,1,Low Rating
444314624,5.989999771,118,43,Games,38,5,1,Low Rating
235222016,0.99000001,3,3,Games,40,5,1,Low Rating
115027968,0,233,70,Games,40,5,1,Low Rating
61094912,0,152,56,Games,38,2,1,Low Rating
162263040,0,3289,39,Business,37,5,34,Low Rating
165394432,1.99000001,24,7,Games,37,5,8,Low Rating
11371520,1.99000001,628,33,Utilities,37,0,1,Low Rating
53058560,2.99000001,253,6,Weather,37,5,1,Low Rating
103197675,0.99000001,50710,309,Games,43,0,1,Low Rating
7297024,3.99000001,1,1,Travel,38,5,1,Low Rating
109491200,0,6,0,Shopping,38,0,1,Low Rating
3900805.12,0.99000001,27,20,Utilities,37,5,1,Low Rating
78047232,0,11691,44,News,37,5,1,Low Rating
16315392,1.99000001,58,32,Entertainment,37,5,1,Low Rating
177694720,0,1,1,Games,38,5,1,Low Rating
13818880,0,1254,104,Games,37,0,1,Low Rating
106456064,0,321,11,Games,38,5,11,Low Rating
484489216,0,1784,161,Games,37,5,1,Low Rating
251711488,0,192,2,Finance,38,0,1,Low Rating
63553536,0,330,5,Lifestyle,37,0,1,Low Rating
80351232,0,718,39,Productivity,38,4,1,Low Rating
64018432,0,315,30,Utilities,37,0,1,Low Rating
8900608,1.99000001,141,15,Weather,40,0,1,Low Rating
1475972362,6.989999771,52,52,Games,24,5,4,Low Rating
132612096,0.99000001,69,69,Games,43,5,1,Low Rating
8073209,1.99000001,72,72,Lifestyle,43,0,1,Low Rating
812758016,2.99000001,9744,42,Games,37,4,6,Low Rating
173031424,0,198,33,Games,37,4,1,Low Rating
7758848,2.99000001,7,0,Music,37,0,1,Low Rating
130360320,1.99000001,27,14,Games,40,5,4,Low Rating
17825792,1.99000001,13,13,Entertainment,37,0,1,Low Rating
5627904,4.989999771,3,3,Education,43,0,1,Low Rating
167348224,2.99000001,3,3,Games,37,5,13,Low Rating
62336000,0,1434,14,Lifestyle,37,0,9,Low Rating
484489216,0,1784,161,Games,37,5,1,Low Rating
283852800,0,49466,150,Travel,37,4,34,Low Rating
10979328,0,125,2,Entertainment,37,0,1,Low Rating
51538944,0,288713.31,150,Sports,37,5,2,Low Rating
273844224,0,71856,62,Social Networking,37,2,23,Low Rating
145700864,0,29,3,Games,37,5,1,Low Rating
109510656,0,1566,402,Education,40,4,16,Low Rating
62693376,0,243,5,Utilities,37,1,8,Low Rating
34056767,0,186653,226,Games,43,0,1,Low Rating
161975296,0,21,0,Games,37,0,1,Low Rating
100849664,0,288713.31,99,Games,38,5,10,Low Rating
51681280,0,343,14,Games,37,5,1,Low Rating
11927552,0.99000001,2,2,Games,43,2,1,Low Rating
32918528,0,308,0,Utilities,37,0,1,Low Rating
32999424,0.99000001,19,5,Food & Drink,38,3,1,Low Rating
131750912,0,5,0,Finance,38,0,2,Low Rating
51642368,0,90355,150,Photo & Video,37,0,25,Low Rating
102996992,0,1,1,Social Networking,38,5,1,Low Rating
394020864,0,6009,16,Entertainment,37,5,2,Low Rating
84481024,0,937,32,Entertainment,37,0,8,Low Rating
39937024,0,632,74,Entertainment,38,5,1,Low Rating
104392704,9.989999771,23,3,Medical,38,5,1,Low Rating
189608960,4.989999771,41,20,Games,38,5,4,Low Rating
58431488,0,5,4,Games,40,5,1,Low Rating
173031424,0,198,33,Games,37,4,1,Low Rating
51681280,0,343,14,Games,37,5,1,Low Rating
199593984,0,49,22,Games,37,5,22,Low Rating
539506688,0,43,4,Games,40,4,1,Low Rating
27372544,0,687,19,Shopping,37,0,6,Low Rating
85974016,0,5,5,Games,38,5,1,Low Rating
20184064,0.99000001,7,0,Entertainment,37,3,1,Low Rating
356862976,4.989999771,166,18,Games,38,5,1,Low Rating
45356032,1.99000001,28,5,Health & Fitness,24,0,24,Low Rating
81842176,0,135,0,Sports,37,0,8,Low Rating
108940288,1.99000001,34,0,Games,40,5,1,Low Rating
356862976,4.989999771,166,18,Games,38,5,1,Low Rating
171746304,0.99000001,224,6,Games,40,5,1,Low Rating
44227584,0,255,132,Games,37,4,1,Low Rating
16292864,0,189,0,Entertainment,37,1,9,Low Rating
992354304,2.99000001,9,9,Games,38,0,5,Low Rating
107664384,0,241,145,Games,40,0,1,Low Rating
53233664,1.99000001,34,19,Entertainment,37,1,1,Low Rating
50789376,2.99000001,156,38,Education,40,5,5,Low Rating
8044544,4.989999771,32,0,Navigation,38,5,7,Low Rating
132612096,0.99000001,69,69,Games,43,5,1,Low Rating
101302272,0,168,2,Games,38,5,11,Low Rating
86454272,0,27,4,Games,40,4,1,Low Rating
201877504,0,1267,11,Games,38,5,1,Low Rating
48007168,0,895,1,Shopping,37,0,1,Low Rating
51452928,0,3111,4,Entertainment,37,5,1,Low Rating
27069440,1.99000001,2302,3,Photo & Video,37,5,1,Low Rating
87296000,0,488,5,Games,38,5,1,Low Rating
195838976,4.989999771,86,5,Games,37,5,1,Low Rating
53233664,1.99000001,34,19,Entertainment,37,1,1,Low Rating
130637824,0,164963,69,Social Networking,37,5,3,Low Rating
58593280,0,100,71,Photo & Video,38,5,1,Low Rating
72299520,0,10,10,Games,40,5,2,Low Rating
183043072,4.989999771,12,3,Games,37,5,1,Low Rating
427578368,0,56,10,Games,37,5,2,Low Rating
115755008,0,21,0,Entertainment,24,5,2,Low Rating
30367744,2.99000001,1583,2,Lifestyle,37,5,1,Low Rating
13500416,1.99000001,244,84,Entertainment,37,4,1,Low Rating
235222016,0.99000001,3,3,Games,40,5,1,Low Rating
169747456,0,252076,80,Book,37,5,9,Low Rating
10907191,1.99000001,856,38,Entertainment,26,3,1,Low Rating
24906752,0,367,16,Entertainment,37,5,1,Low Rating
100689920,2.99000001,31,9,Games,40,4,1,Low Rating
226129920,0,1352,0,Entertainment,37,4,12,Low Rating
82697216,0,10118,231,Music,37,5,32,Low Rating
68433920,1.99000001,9,9,Games,38,4,1,Low Rating
32314368,0,708,46,Entertainment,37,4,1,Low Rating
69816320,0,35,0,Sports,37,3,1,Low Rating
235222016,0.99000001,3,3,Games,40,5,1,Low Rating
10045440,1.99000001,40,11,Entertainment,37,4,1,Low Rating
30568448,0.99000001,70,2,Utilities,37,5,1,Low Rating
66310144,0,2198,41,Games,40,3,1,Low Rating
34719744,0,2772,2495,Games,37,3,1,Low Rating
195613696,0,21407,1146,Games,37,5,14,Low Rating
21083136,0,609,4,Education,24,5,8,Low Rating
63474688,3.99000001,7565,80,Utilities,37,5,28,Low Rating
812758016,2.99000001,9744,42,Games,37,4,6,Low Rating
19880960,0.99000001,208,22,Games,40,5,1,Low Rating
74724352,0,115,1,Travel,37,0,2,Low Rating
37214208,0,288713.31,1359,Travel,43,5,30,Low Rating
405783552,0,81,0,Sports,37,4,1,Low Rating
311964672,0,42,24,Entertainment,38,0,1,Low Rating
83722240,0,520,51,Games,40,5,12,Low Rating
23582720,1.99000001,330,30,Weather,37,2,1,Low Rating
240695296,0,694,25,Games,37,5,1,Low Rating
89583616,0,222,0,Photo & Video,25,0,9,Low Rating
95766528,0,4260,4,Games,38,5,34,Low Rating
4427776,2.99000001,35,0,Navigation,38,0,1,Low Rating
97852416,0,420,15,Social Networking,37,0,21,Low Rating
122186752,0,7,0,Travel,37,1,4,Low Rating
261758976,0,110,68,Education,37,4,1,Low Rating
5693440,2.99000001,428,37,Medical,40,3,1,Low Rating
13437952,0,213,9,Catalogs,37,0,1,Low Rating
112515072,0,11091,415,Entertainment,37,0,6,Low Rating
18631680,1.99000001,9,1,Utilities,37,0,1,Low Rating
65107968,2.99000001,1,1,Education,38,5,1,Low Rating
8352768,0,22,4,Weather,37,5,1,Low Rating
490951680,0,424,99,Games,37,5,19,Low Rating
101302272,0,168,2,Games,38,5,11,Low Rating
114268160,0,7569,31,Finance,24,5,1,Low Rating
19676160,0.99000001,129,10,Games,38,5,1,Low Rating
3900805.12,0.99000001,1428,1417,Games,43,0,1,Low Rating
8593408,0.99000001,1,1,Entertainment,38,2,1,Low Rating
118787072,0,18,14,Games,38,5,1,Low Rating
127939584,0,7197,0,Education,37,4,4,Low Rating
72340480,0,14,1,Productivity,37,5,1,Low Rating
83906560,0,60236,58,Entertainment,37,0,1,Low Rating
132612096,0.99000001,69,69,Games,43,5,1,Low Rating
51538944,0,288713.31,150,Sports,37,5,2,Low Rating
171962368,0,862,54,Social Networking,37,0,34,Low Rating
270085120,0,55,4,Games,37,5,1,Low Rating
240980992,4.989999771,96,0,Games,37,5,1,Low Rating
105390080,0.99000001,17,1,Games,40,5,1,Low Rating
44275712,0,144,4,Photo & Video,37,0,21,Low Rating
41241600,0,17,0,Games,37,2,1,Low Rating
55794688,0,329,40,Travel,37,0,1,Low Rating
757911552,1.99000001,142,30,Education,24,5,1,Low Rating
183043072,4.989999771,12,3,Games,37,5,1,Low Rating
94261248,0,1019,620,Education,43,5,1,Low Rating
52951040,0,32881,7,News,37,5,1,Low Rating
9238528,0.99000001,15,15,Games,38,4,11,Low Rating
464481280,0,709,142,Games,37,5,1,Low Rating
27069440,1.99000001,2302,3,Photo & Video,37,5,1,Low Rating
20184064,0.99000001,7,0,Entertainment,37,3,1,Low Rating
60990464,0.99000001,78,25,Entertainment,37,0,1,Low Rating
84481024,0,937,32,Entertainment,37,0,8,Low Rating
42780672,1.99000001,127,13,Entertainment,37,5,1,Low Rating
25097281,1.99000001,207,50,Utilities,40,0,34,Low Rating
72299520,0,10,10,Games,40,5,2,Low Rating
15664128,0,2373,525,Photo & Video,37,3,27,Low Rating
11585536,0.99000001,287,17,Entertainment,38,3,1,Low Rating
23927808,0,360,2,Games,40,3,1,Low Rating
37001216,0,22,0,Food & Drink,37,0,30,Low Rating
188083200,4.989999771,12,2,Games,24,5,1,Low Rating
1319796736,2.99000001,1575,104,Games,38,5,1,Low Rating
105136128,0.99000001,100,100,Games,43,4,1,Low Rating
3900805.12,4.989999771,214,3,Utilities,38,1,1,Low Rating
8900608,1.99000001,141,15,Weather,40,0,1,Low Rating
35998720,0.99000001,292,1,Sports,37,1,1,Low Rating
54088704,0.99000001,5531,37,Utilities,40,3,13,Low Rating
76398592,0,115,47,Games,38,5,1,Low Rating
45356032,1.99000001,28,5,Health & Fitness,24,0,24,Low Rating
107298816,0,236,19,Games,37,0,1,Low Rating
394020864,0,6009,16,Entertainment,37,5,2,Low Rating
41109504,0,26278,9,Entertainment,37,5,1,Low Rating
36356096,1.99000001,54,3,Utilities,37,0,2,Low Rating
57328640,0,43064,216,Finance,37,0,2,Low Rating
81762304,0,120,61,Photo & Video,37,0,1,Low Rating
361182208,2.99000001,15,0,Education,38,0,1,Low Rating
99442688,4.989999771,125,6,Utilities,37,5,2,Low Rating
293198848,2.99000001,54,35,Games,37,0,1,Low Rating
24403968,0.99000001,2,2,Education,26,4,16,Low Rating
97852416,0,420,15,Social Networking,37,0,21,Low Rating
86040576,0,1625,113,Food & Drink,37,0,1,Low Rating
126867456,0,187,0,Navigation,37,5,3,Low Rating
17702912,1.99000001,38,9,Entertainment,37,2,1,Low Rating
94908416,0,111,12,Lifestyle,37,1,1,Low Rating
15771648,0,39,2,Entertainment,37,0,1,Low Rating
103056384,0,1609,5,Social Networking,37,0,11,Low Rating
251606016,1.99000001,6,6,Games,37,5,1,Low Rating
40722432,0,98777,233,Entertainment,37,2,12,Low Rating
37001216,0,22,0,Food & Drink,37,0,30,Low Rating
1223352320,4.989999771,903,12,Entertainment,38,5,5,Low Rating
131750912,0,5,0,Finance,38,0,2,Low Rating
61166592,0,10,0,Food & Drink,38,0,1,Low Rating
30010368,2.99000001,14,0,Games,37,5,5,Low Rating
73224192,1.99000001,273,8,Reference,26,5,1,Low Rating
8382464,0,42,0,Utilities,38,0,1,Low Rating
25890816,2.99000001,62,16,Social Networking,37,0,1,Low Rating
92841984,0,768,32,Finance,37,5,1,Low Rating
164147200,0,294,10,Games,37,5,1,Low Rating
81744896,0,228,32,Photo & Video,37,2,1,Low Rating
444314624,5.989999771,118,43,Games,38,5,1,Low Rating
433164288,0,495,32,Games,40,4,1,Low Rating
72299520,0,10,10,Games,40,5,2,Low Rating
13216994,0.99000001,35930,262,Games,43,0,1,Low Rating
13446144,2.99000001,88,4,Education,37,0,1,Low Rating
37068800,0,766,459,Games,40,5,1,Low Rating
114876416,4.989999771,2433,10,Photo & Video,37,0,1,Low Rating
65159168,0.99000001,24,24,Photo & Video,38,5,1,Low Rating
80755712,0,257,1,Sports,37,5,10,Low Rating
53415936,1.99000001,147,73,Photo & Video,37,0,21,Low Rating
59220992,0,11,0,Utilities,37,0,2,Low Rating
1475972362,3.99000001,47,7,Book,37,5,1,Low Rating
12996628,0.99000001,23810,582,Games,43,0,1,Low Rating
295772160,2.99000001,139,2,Education,38,5,14,Low Rating
94908416,0,111,12,Lifestyle,37,1,1,Low Rating
110645248,9.989999771,95,25,Games,24,5,8,Low Rating
240695296,0,694,25,Games,37,5,1,Low Rating
253285376,1.99000001,36,10,Games,37,5,1,Low Rating
327118848,2.99000001,92,5,Education,38,5,1,Low Rating
3900805.12,0,123190,7072.54,Education,43,0,1,Low Rating
131750912,0,5,0,Finance,38,0,2,Low Rating
56845312,0,18492,8,Entertainment,37,5,1,Low Rating
53106688,0,44,38,Entertainment,38,0,1,Low Rating
357237760,0,154,0,Games,36,5,1,Low Rating
67586048,0,53,1,Shopping,37,4,15,Low Rating
105431040,0,180087,1101,Games,37,5,5,Low Rating
62664704,4.989999771,641,22,Photo & Video,24,5,10,Low Rating
124090368,0,24,2,Weather,37,4,3,Low Rating
164147200,0,294,10,Games,37,5,1,Low Rating
34085888,3.99000001,9,1,Health & Fitness,37,0,1,Low Rating
4448256,0,491,122,Education,24,4,2,Low Rating
754333696,0.99000001,157,5,Games,37,5,1,Low Rating
20946944,0.99000001,14,8,Reference,37,4,1,Low Rating
297351168,2.99000001,91,29,Games,38,5,6,Low Rating
19706880,0,176,29,Entertainment,40,0,2,Low Rating
302747648,6.989999771,98,9,Sports,37,5,1,Low Rating
268432384,0,227,9,Games,37,5,1,Low Rating
839073792,4.989999771,4459,1703,Games,40,5,1,Low Rating
18182144,0,493,25,Games,40,5,1,Low Rating
19880960,0.99000001,208,22,Games,40,5,1,Low Rating
372767744,0.99000001,6,0,Games,40,5,1,Low Rating
180449280,0.99000001,9,9,Games,40,0,1,Low Rating
30449664,0,254,1,News,37,0,1,Low Rating
148738048,0,108,108,Games,38,5,8,Low Rating
1223352320,4.989999771,903,12,Entertainment,38,5,5,Low Rating
104049664,0,113,3,Games,38,5,25,Low Rating
92997632,0,3692,27,News,37,5,1,Low Rating
201877504,0,1267,11,Games,38,5,1,Low Rating
76846080,0,32763,191,Entertainment,24,5,13,Low Rating
59056128,1.99000001,1775,161,Games,43,5,1,Low Rating
371298304,0,10,4,Games,38,5,1,Low Rating
46880768,0,53465,204,Games,37,5,1,Low Rating
32003072,0,42,3,Entertainment,37,0,1,Low Rating
122153984,0,46,0,Entertainment,37,5,1,Low Rating
22635520,0.99000001,103,98,Reference,38,3,1,Low Rating
68797440,0.99000001,6,3,Games,38,5,1,Low Rating
73741312,0,25,2,Photo & Video,37,4,8,Low Rating
94261248,0,1019,620,Education,43,5,1,Low Rating
37068800,0,766,459,Games,40,5,1,Low Rating
890288128,6.989999771,57,1,Games,38,5,5,Low Rating
88601600,0,676,0,Entertainment,37,0,1,Low Rating
327962624,0,1,1,Games,40,5,2,Low Rating
76846080,0,32763,191,Entertainment,24,5,13,Low Rating
408755200,0,3278,39,Games,37,5,1,Low Rating
3900805.12,0,3,3,Finance,37,0,2,Low Rating
69816320,0,35,0,Sports,37,3,1,Low Rating
16390144,0,1482,29,Travel,37,3,4,Low Rating
40722432,0,98777,233,Entertainment,37,2,12,Low Rating
61895680,0,22,0,Lifestyle,38,0,2,Low Rating
124343296,0,401,401,Games,43,5,1,Low Rating
194632704,0,22,22,Entertainment,40,4,1,Low Rating
84445184,0,2025,158,Games,40,3,1,Low Rating
15490048,0,39,39,Games,40,4,1,Low Rating
251977728,0.99000001,9,0,Education,40,5,1,Low Rating
16805888,4.989999771,166,21,Lifestyle,37,0,9,Low Rating
45782016,0.99000001,14,9,Photo & Video,37,2,2,Low Rating
8093696,1.99000001,43,27,Weather,26,5,1,Low Rating
17545216,1.99000001,5,0,Photo & Video,37,0,1,Low Rating
1475972362,0,373,7,Games,37,5,13,Low Rating
52408320,0,704,87,Utilities,37,4,1,Low Rating
